Id,Titulo,Rubro,Zona,Descripcion
1537,Trabajo,Jardinero,Calle San Martín,Podar árboles y arbustos en un jardín comunitario
1538,Trabajo,Jardinero,Avenida Argentina,Podar árboles y arbustos en un jardín comunitario
1539,Trabajo,Pintor,Avenida Argentina,Pintura de una cerca de madera en un patio trasero
1540,Trabajo,Pintor,Avenida Libertador,Pintura de una fachada de una casa
1541,Trabajo,Pintor,Calle Belgrano,Pintura de una cerca de madera en un patio trasero
1542,Trabajo,Pintor,Calle Belgrano,Pintura de una fachada de una casa
1543,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1544,Trabajo,Pintor,Avenida Argentina,Pintar una habitación en un apartamento
1545,Trabajo,Jardinero,Calle Belgrano,Podar árboles y arbustos en un jardín comunitario
1546,Trabajo,Pintor,Calle San Martín,Pintar una habitación en un apartamento
1547,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1548,Trabajo,Electricista,Calle Belgrano,Instalación de luces exteriores en un jardín
1549,Trabajo,Plomero,Calle San Martín,Reparación de una fuga en una tubería de agua
1550,Trabajo,Pintor,Calle Belgrano,Pintura de una fachada de una casa
1551,Trabajo,Pintor,Avenida Argentina,Pintar una habitación en un apartamento
1552,Trabajo,Plomero,Avenida Libertador,Reparación de una fuga en una tubería de agua
1553,Trabajo,Electricista,Calle San Martín,Instalación de un nuevo sistema eléctrico en una casa antigua
1554,Trabajo,Jardinero,Calle San Martín,Podar árboles y arbustos en un jardín comunitario
1555,Trabajo,Pintor,Calle San Martín,Pintura de una cerca de madera en un patio trasero
1556,Trabajo,Jardinero,Calle Belgrano,Instalación de un sistema de riego en un jardín
1557,Trabajo,Electricista,Avenida Argentina,Instalación de luces exteriores en un jardín
1558,Trabajo,Jardinero,Calle Belgrano,Podar árboles y arbustos en un jardín comunitario
1559,Trabajo,Plomero,Calle San Martín,Reemplazo de un grifo de cocina en una casa
1560,Trabajo,Electricista,Calle San Martín,Instalación de un nuevo sistema eléctrico en una casa antigua
1561,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1562,Trabajo,Plomero,Avenida Argentina,Reemplazo de un grifo de cocina en una casa
1563,Trabajo,Electricista,Calle Belgrano,Instalación de un nuevo sistema eléctrico en una casa antigua
1564,Trabajo,Jardinero,Calle San Martín,Instalación de un sistema de riego en un jardín
1565,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1566,Trabajo,Instalacion de Aire Acondicionado,Avenida Argentina,Reparación de un aire acondicionado en una oficina
1567,Trabajo,Jardinero,Calle Belgrano,Instalación de un sistema de riego en un jardín
1568,Trabajo,Electricista,Calle San Martín,Instalación de un nuevo sistema eléctrico en una casa antigua
1569,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1570,Trabajo,Pintor,Avenida Libertador,Pintar una habitación en un apartamento
1571,Trabajo,Electricista,Calle Belgrano,Instalación de luces exteriores en un jardín
1572,Trabajo,Electricista,Avenida Libertador,Instalación de un nuevo sistema eléctrico en una casa antigua
1573,Trabajo,Pintor,Calle Belgrano,Pintura de una fachada de una casa
1574,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1575,Trabajo,Pintor,Calle San Martín,Pintura de una fachada de una casa
1576,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1577,Trabajo,Plomero,Calle San Martín,Reparación de una fuga en una tubería de agua
1578,Trabajo,Instalacion de Aire Acondicionado,Avenida Argentina,Reparación de un aire acondicionado en una oficina
1579,Trabajo,Plomero,Calle San Martín,Reemplazo de un grifo de cocina en una casa
1580,Trabajo,Electricista,Avenida Argentina,Instalación de un nuevo sistema eléctrico en una casa antigua
1581,Trabajo,Jardinero,Avenida Libertador,Podar árboles y arbustos en un jardín comunitario
1582,Trabajo,Pintor,Avenida Argentina,Pintar una habitación en un apartamento
1583,Trabajo,Plomero,Calle Belgrano,Reemplazo de un grifo de cocina en una casa
1584,Trabajo,Jardinero,Calle San Martín,Podar árboles y arbustos en un jardín comunitario
1585,Trabajo,Jardinero,Avenida Libertador,Podar árboles y arbustos en un jardín comunitario
1586,Trabajo,Electricista,Avenida Libertador,Instalación de un nuevo sistema eléctrico en una casa antigua
1587,Trabajo,Plomero,Calle San Martín,Reparación de una fuga en una tubería de agua
1588,Trabajo,Electricista,Avenida Libertador,Instalación de luces exteriores en un jardín
1589,Trabajo,Electricista,Calle Belgrano,Instalación de luces exteriores en un jardín
1590,Trabajo,Pintor,Calle Belgrano,Pintura de una cerca de madera en un patio trasero
1591,Trabajo,Jardinero,Avenida Libertador,Podar árboles y arbustos en un jardín comunitario
1592,Trabajo,Pintor,Avenida Libertador,Pintura de una cerca de madera en un patio trasero
1593,Trabajo,Jardinero,Avenida Libertador,Podar árboles y arbustos en un jardín comunitario
1594,Trabajo,Pintor,Calle Belgrano,Pintura de una fachada de una casa
1595,Trabajo,Pintor,Calle Belgrano,Pintura de una cerca de madera en un patio trasero
1596,Trabajo,Electricista,Avenida Argentina,Instalación de luces exteriores en un jardín
1597,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1598,Trabajo,Pintor,Avenida Argentina,Pintura de una cerca de madera en un patio trasero
1599,Trabajo,Pintor,Calle San Martín,Pintura de una cerca de madera en un patio trasero
1600,Trabajo,Plomero,Calle Belgrano,Reemplazo de un grifo de cocina en una casa
1601,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1602,Trabajo,Instalacion de Aire Acondicionado,Calle Belgrano,Reparación de un aire acondicionado en una oficina
1603,Trabajo,Pintor,Calle San Martín,Pintura de una cerca de madera en un patio trasero
1604,Trabajo,Electricista,Avenida Libertador,Instalación de un nuevo sistema eléctrico en una casa antigua
1605,Trabajo,Plomero,Calle San Martín,Reemplazo de un grifo de cocina en una casa
1606,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1607,Trabajo,Jardinero,Avenida Argentina,Podar árboles y arbustos en un jardín comunitario
1608,Trabajo,Electricista,Avenida Argentina,Instalación de luces exteriores en un jardín
1609,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1610,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1611,Trabajo,Instalacion de Aire Acondicionado,Calle Belgrano,Reparación de un aire acondicionado en una oficina
1612,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1613,Trabajo,Jardinero,Avenida Libertador,Instalación de un sistema de riego en un jardín
1614,Trabajo,Electricista,Avenida Argentina,Instalación de un nuevo sistema eléctrico en una casa antigua
1615,Trabajo,Plomero,Calle San Martín,Reemplazo de un grifo de cocina en una casa
1616,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1617,Trabajo,Pintor,Calle Belgrano,Pintura de una cerca de madera en un patio trasero
1618,Trabajo,Pintor,Calle San Martín,Pintar una habitación en un apartamento
1619,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1620,Trabajo,Plomero,Avenida Argentina,Reemplazo de un grifo de cocina en una casa
1621,Trabajo,Instalacion de Aire Acondicionado,Calle Belgrano,Reparación de un aire acondicionado en una oficina
1622,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1623,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1624,Trabajo,Plomero,Calle Belgrano,Reemplazo de un grifo de cocina en una casa
1625,Trabajo,Instalacion de Aire Acondicionado,Avenida Argentina,Reparación de un aire acondicionado en una oficina
1626,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1627,Trabajo,Electricista,Avenida Argentina,Instalación de luces exteriores en un jardín
1628,Trabajo,Electricista,Calle San Martín,Instalación de luces exteriores en un jardín
1629,Trabajo,Electricista,Avenida Argentina,Instalación de un nuevo sistema eléctrico en una casa antigua
1630,Trabajo,Plomero,Avenida Argentina,Reparación de una fuga en una tubería de agua
1631,Trabajo,Jardinero,Calle Belgrano,Instalación de un sistema de riego en un jardín
1632,Trabajo,Jardinero,Calle San Martín,Podar árboles y arbustos en un jardín comunitario
1633,Trabajo,Plomero,Avenida Libertador,Reemplazo de un grifo de cocina en una casa
1634,Trabajo,Electricista,Calle Belgrano,Instalación de luces exteriores en un jardín
1635,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1636,Trabajo,Plomero,Calle Belgrano,Reemplazo de un grifo de cocina en una casa
1637,Trabajo,Plomero,Calle Belgrano,Reemplazo de un grifo de cocina en una casa
1638,Trabajo,Plomero,Avenida Argentina,Reparación de una fuga en una tubería de agua
1639,Trabajo,Jardinero,Avenida Libertador,Instalación de un sistema de riego en un jardín
1640,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1641,Trabajo,Plomero,Avenida Argentina,Reparación de una fuga en una tubería de agua
1642,Trabajo,Pintor,Calle Belgrano,Pintar una habitación en un apartamento
1643,Trabajo,Electricista,Avenida Argentina,Instalación de un nuevo sistema eléctrico en una casa antigua
1644,Trabajo,Jardinero,Avenida Libertador,Instalación de un sistema de riego en un jardín
1645,Trabajo,Jardinero,Calle Belgrano,Podar árboles y arbustos en un jardín comunitario
1646,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1647,Trabajo,Electricista,Calle Belgrano,Instalación de un nuevo sistema eléctrico en una casa antigua
1648,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1649,Trabajo,Plomero,Avenida Libertador,Reemplazo de un grifo de cocina en una casa
1650,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1651,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1652,Trabajo,Jardinero,Avenida Argentina,Podar árboles y arbustos en un jardín comunitario
1653,Trabajo,Jardinero,Avenida Libertador,Instalación de un sistema de riego en un jardín
1654,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1655,Trabajo,Jardinero,Avenida Libertador,Instalación de un sistema de riego en un jardín
1656,Trabajo,Electricista,Calle Belgrano,Instalación de luces exteriores en un jardín
1657,Trabajo,Electricista,Avenida Argentina,Instalación de un nuevo sistema eléctrico en una casa antigua
1658,Trabajo,Jardinero,Calle Belgrano,Podar árboles y arbustos en un jardín comunitario
1659,Trabajo,Plomero,Calle Belgrano,Reparación de una fuga en una tubería de agua
1660,Trabajo,Electricista,Avenida Libertador,Instalación de luces exteriores en un jardín
1661,Trabajo,Pintor,Calle Belgrano,Pintar una habitación en un apartamento
1662,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1663,Trabajo,Pintor,Avenida Libertador,Pintar una habitación en un apartamento
1664,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1665,Trabajo,Instalacion de Aire Acondicionado,Avenida Argentina,Reparación de un aire acondicionado en una oficina
1666,Trabajo,Electricista,Calle Belgrano,Instalación de un nuevo sistema eléctrico en una casa antigua
1667,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1668,Trabajo,Pintor,Avenida Libertador,Pintura de una fachada de una casa
1669,Trabajo,Instalacion de Aire Acondicionado,Calle Belgrano,Reparación de un aire acondicionado en una oficina
1670,Trabajo,Jardinero,Calle Belgrano,Instalación de un sistema de riego en un jardín
1671,Trabajo,Plomero,Avenida Argentina,Reparación de una fuga en una tubería de agua
1672,Trabajo,Plomero,Calle San Martín,Reemplazo de un grifo de cocina en una casa
1673,Trabajo,Jardinero,Calle San Martín,Podar árboles y arbustos en un jardín comunitario
1674,Trabajo,Plomero,Calle San Martín,Reparación de una fuga en una tubería de agua
1675,Trabajo,Instalacion de Aire Acondicionado,Calle San Martín,Reparación de un aire acondicionado en una oficina
1676,Trabajo,Electricista,Calle Belgrano,Instalación de un nuevo sistema eléctrico en una casa antigua
1677,Trabajo,Jardinero,Avenida Libertador,Instalación de un sistema de riego en un jardín
1678,Trabajo,Pintor,Calle San Martín,Pintar una habitación en un apartamento
1679,Trabajo,Instalacion de Aire Acondicionado,Avenida Argentina,Reparación de un aire acondicionado en una oficina
1680,Trabajo,Pintor,Calle Belgrano,Pintar una habitación en un apartamento
1681,Trabajo,Pintor,Calle Belgrano,Pintura de una cerca de madera en un patio trasero
1682,Trabajo,Pintor,Calle Belgrano,Pintura de una cerca de madera en un patio trasero
1683,Trabajo,Electricista,Calle Belgrano,Instalación de un nuevo sistema eléctrico en una casa antigua
1684,Trabajo,Pintor,Calle San Martín,Pintar una habitación en un apartamento
1685,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1686,Trabajo,Plomero,Avenida Libertador,Reparación de una fuga en una tubería de agua
1687,Trabajo,Pintor,Calle Belgrano,Pintar una habitación en un apartamento
1688,Trabajo,Electricista,Avenida Libertador,Instalación de un nuevo sistema eléctrico en una casa antigua
1689,Trabajo,Instalacion de Aire Acondicionado,Avenida Libertador,Reparación de un aire acondicionado en una oficina
1690,Trabajo,Pintor,Avenida Argentina,Pintar una habitación en un apartamento
1691,Trabajo,Electricista,Avenida Libertador,Instalación de un nuevo sistema eléctrico en una casa antigua
1692,Trabajo,Jardinero,Avenida Argentina,Instalación de un sistema de riego en un jardín
1693,Trabajo,Pintor,Avenida Argentina,Pintar una habitación en un apartamento
1694,Trabajo,Jardinero,Calle San Martín,Instalación de un sistema de riego en un jardín
